,modelo,parametros,rmse,nlpd,fold,tentativa
133,BayesianLinearRegression,"{'alphaInit': 0.07352065450279151, 'lambdaInit': 0.042581734270682015}",2500.846575034246,17.168607132692948,3,26.0
134,BayesianLinearRegression,"{'alphaInit': 0.07352065450279151, 'lambdaInit': 0.042581734270682015}",2639.5482070934654,17.143005416709073,4,26.0
135,BayesianLinearRegression,"{'alphaInit': 1e-07, 'lambdaInit': 1.0685801206541627}",2574.0302695290625,17.16210609991972,0,27.0
136,BayesianLinearRegression,"{'alphaInit': 1e-07, 'lambdaInit': 1.0685801206541627}",2543.698983077554,17.15980275347999,1,27.0
137,BayesianLinearRegression,"{'alphaInit': 1e-07, 'lambdaInit': 1.0685801206541627}",3202.0755325190617,17.06556438372173,2,27.0
138,BayesianLinearRegression,"{'alphaInit': 1e-07, 'lambdaInit': 1.0685801206541627}",2500.846575028419,17.168607132730173,3,27.0
139,BayesianLinearRegression,"{'alphaInit': 1e-07, 'lambdaInit': 1.0685801206541627}",2639.548207100142,17.14300541673715,4,27.0
140,BayesianLinearRegression,"{'alphaInit': 1e-07, 'lambdaInit': 0.9492906128999847}",2574.030269529036,17.162106099919946,0,28.0
141,BayesianLinearRegression,"{'alphaInit': 1e-07, 'lambdaInit': 0.9492906128999847}",2543.6989830775738,17.159802753480363,1,28.0
142,BayesianLinearRegression,"{'alphaInit': 1e-07, 'lambdaInit': 0.9492906128999847}",3202.075532519041,17.06556438372196,2,28.0
143,BayesianLinearRegression,"{'alphaInit': 1e-07, 'lambdaInit': 0.9492906128999847}",2500.846575028357,17.168607132730568,3,28.0
144,BayesianLinearRegression,"{'alphaInit': 1e-07, 'lambdaInit': 0.9492906128999847}",2639.5482071002107,17.143005416737438,4,28.0
145,BayesianLinearRegression,"{'alphaInit': 0.02991065966316733, 'lambdaInit': 0.8942968905025908}",2574.0302695279956,17.162106099928895,0,29.0
146,BayesianLinearRegression,"{'alphaInit': 0.02991065966316733, 'lambdaInit': 0.8942968905025908}",2543.6989830782522,17.159802753493263,1,29.0
147,BayesianLinearRegression,"{'alphaInit': 0.02991065966316733, 'lambdaInit': 0.8942968905025908}",3202.0755325179503,17.065564383734113,2,29.0
148,BayesianLinearRegression,"{'alphaInit': 0.02991065966316733, 'lambdaInit': 0.8942968905025908}",2500.8465750262076,17.1686071327443,3,29.0
149,BayesianLinearRegression,"{'alphaInit': 0.02991065966316733, 'lambdaInit': 0.8942968905025908}",2639.5482071026368,17.14300541674764,4,29.0
150,BayesianLinearRegression,"{'alphaInit': 0.059897473563694834, 'lambdaInit': 0.8438256358236037}",2574.0302695300124,17.162106099911544,0,30.0
151,BayesianLinearRegression,"{'alphaInit': 0.059897473563694834, 'lambdaInit': 0.8438256358236037}",2543.698983076845,17.1598027534665,1,30.0
152,BayesianLinearRegression,"{'alphaInit': 0.059897473563694834, 'lambdaInit': 0.8438256358236037}",3202.0755325692576,17.065564383162595,2,30.0
153,BayesianLinearRegression,"{'alphaInit': 0.059897473563694834, 'lambdaInit': 0.8438256358236037}",2500.8465750305077,17.168607132716833,3,30.0
