,modelo,parametros,rmse,nlpd,fold
51,BayesianPolinomialLinearRegression,"{'alphaInit': 0.6411093805121644, 'lambdaInit': 0.0001, 'order': 10.0}",0.061859101344024114,-0.39163320624509,2
52,BayesianPolinomialLinearRegression,"{'alphaInit': 1.1, 'lambdaInit': 1.1, 'order': 8.0}",0.06337669461107265,-0.17050472474679346,2
53,BayesianPolinomialLinearRegression,"{'alphaInit': 0.9598404655380138, 'lambdaInit': 0.0001, 'order': 9.0}",0.06254832943197813,-0.3096098802833507,2
54,BayesianPolinomialLinearRegression,"{'alphaInit': 0.6879402834396144, 'lambdaInit': 1.1, 'order': 9.0}",0.06253731222505171,-0.28002126734523136,2
55,BayesianPolinomialLinearRegression,"{'alphaInit': 0.5942771705896246, 'lambdaInit': 1.1, 'order': 10.0}",0.06185721349554235,-0.3870416313834202,2
56,BayesianPolinomialLinearRegression,"{'alphaInit': 0.2233622158446985, 'lambdaInit': 1.1, 'order': 7.0}",0.06442492464263594,-0.036705595635643906,2
57,BayesianPolinomialLinearRegression,"{'alphaInit': 1.1, 'lambdaInit': 0.0001, 'order': 8.0}",0.0633802971199734,-0.18137321739187673,2
58,BayesianPolinomialLinearRegression,"{'alphaInit': 0.0001, 'lambdaInit': 1.1, 'order': 2.0}",0.08009373898769395,2.9556160537921032,2
59,BayesianPolinomialLinearRegression,"{'alphaInit': 1.1, 'lambdaInit': 1.1, 'order': 6.0}",0.06575813942006958,0.17071427114121374,2
60,BayesianPolinomialLinearRegression,"{'alphaInit': 0.0001, 'lambdaInit': 0.0001, 'order': 6.0}",0.06575813942006953,0.17071427114112048,2
61,BayesianPolinomialLinearRegression,"{'alphaInit': 0.888320019731461, 'lambdaInit': 0.7114047326017445, 'order': 10.0}",0.061858917409276015,-0.3911870692343551,2
62,BayesianPolinomialLinearRegression,"{'alphaInit': 0.0001, 'lambdaInit': 0.6087628114627178, 'order': 10.0}",0.06184796014373867,-0.3641266987064906,2
63,BayesianPolinomialLinearRegression,"{'alphaInit': 0.25022524991967504, 'lambdaInit': 1.1, 'order': 8.0}",0.06338164141022223,-0.1853946233529813,2
64,BayesianPolinomialLinearRegression,"{'alphaInit': 0.4620780486666268, 'lambdaInit': 0.40550449540745886, 'order': 9.0}",0.06253143977494108,-0.263801283269089,2
65,BayesianPolinomialLinearRegression,"{'alphaInit': 0.8847180259354878, 'lambdaInit': 0.4736524173027459, 'order': 7.0}",0.06443280497944598,-0.06321715620451185,2
66,BayesianPolinomialLinearRegression,"{'alphaInit': 1.1, 'lambdaInit': 0.5149723918472019, 'order': 9.0}",0.0625335166937035,-0.26957428054089405,2
67,BayesianPolinomialLinearRegression,"{'alphaInit': 0.44391450789739667, 'lambdaInit': 1.0145362650251482, 'order': 7.0}",0.36072891208857866,259.86144454067886,3
68,BayesianPolinomialLinearRegression,"{'alphaInit': 0.721067227877498, 'lambdaInit': 0.8533167689768615, 'order': 6.0}",0.35223077223102617,241.31992618801425,3
69,BayesianPolinomialLinearRegression,"{'alphaInit': 0.3267550853419737, 'lambdaInit': 0.10433358510168907, 'order': 9.0}",0.37257524913934403,267.3153485103344,3
70,BayesianPolinomialLinearRegression,"{'alphaInit': 1.0294122240079149, 'lambdaInit': 0.20427209286290418, 'order': 2.0}",0.26989763921525434,143.00833501424154,3
71,BayesianPolinomialLinearRegression,"{'alphaInit': 0.8819643934124515, 'lambdaInit': 0.9720084769887162, 'order': 2.0}",0.26990585733351924,133.38885930379172,3
72,BayesianPolinomialLinearRegression,"{'alphaInit': 0.0001, 'lambdaInit': 1.1, 'order': 2.0}",0.26989885671311176,141.4962045880508,3
73,BayesianPolinomialLinearRegression,"{'alphaInit': 1.1, 'lambdaInit': 1.1, 'order': 2.0}",0.2699024915000052,137.16696633517017,3
74,BayesianPolinomialLinearRegression,"{'alphaInit': 1.1, 'lambdaInit': 1.1, 'order': 2.0}",0.2699024915000052,137.16696633517017,3
75,BayesianPolinomialLinearRegression,"{'alphaInit': 0.6053063689763255, 'lambdaInit': 0.3139700684360834, 'order': 10.0}",1247.0868381258128,326.36365339029953,4
76,BayesianPolinomialLinearRegression,"{'alphaInit': 0.9648143244281765, 'lambdaInit': 0.9114470385548872, 'order': 10.0}",1247.13892077536,341.10077520169864,4
77,BayesianPolinomialLinearRegression,"{'alphaInit': 0.26566030454661776, 'lambdaInit': 0.740968168590207, 'order': 2.0}",1.2202375182949867,240.72371930213785,4
78,BayesianPolinomialLinearRegression,"{'alphaInit': 1.0267685448202049, 'lambdaInit': 0.8521381488662236, 'order': 9.0}",472.8989070121709,349.4835657062428,4
79,BayesianPolinomialLinearRegression,"{'alphaInit': 0.5848633000001545, 'lambdaInit': 0.31427624893591405, 'order': 3.0}",2.7670921765734624,379.56825906106997,4
80,BayesianPolinomialLinearRegression,"{'alphaInit': 0.27843278796387755, 'lambdaInit': 0.7735338363240665, 'order': 2.0}",1.2202376349840158,240.73556451328642,4
