,modelo,parametros,rmse,nlpd,mape,fold,tentativa
135,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.014523100202669214, 'order': 9.0}",1.7665048714761505e+40,,1.0,0,27.0
136,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.014523100202669214, 'order': 9.0}",1.6517216027731377e+38,,1.0,1,27.0
137,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.014523100202669214, 'order': 9.0}",2.1103968458402497e+36,,1.0,2,27.0
138,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.014523100202669214, 'order': 9.0}",1.862295690963209e+38,,1.0,3,27.0
139,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.014523100202669214, 'order': 9.0}",7.067910275567202e+36,,1.0,4,27.0
140,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.06485924122821668, 'order': 10.0}",3.439305498109659e+46,,1.0,0,28.0
141,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.06485924122821668, 'order': 10.0}",1.1178224905198289e+41,,1.0,1,28.0
142,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.06485924122821668, 'order': 10.0}",1.1606182487492698e+41,,1.0,2,28.0
143,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.06485924122821668, 'order': 10.0}",3.3915729049299573e+43,,1.0,3,28.0
144,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.06485924122821668, 'order': 10.0}",7.910548813380008e+39,,1.0,4,28.0
145,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.059662846226800334, 'order': 8.0}",4.131484883070231e+35,,1.0,0,29.0
146,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.059662846226800334, 'order': 8.0}",2.915584844071945e+32,,1.0,1,29.0
147,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.059662846226800334, 'order': 8.0}",4.9051587646466225e+32,,1.0,2,29.0
148,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.059662846226800334, 'order': 8.0}",1.330641978727682e+33,,1.0,3,29.0
149,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.059662846226800334, 'order': 8.0}",6.297665446034936e+30,,1.0,4,29.0
150,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.06231905735175856, 'order': 2.0}",3039.2102625928774,19.48944125855623,1.0277851467173154,0,30.0
151,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.06231905735175856, 'order': 2.0}",2950.0679850648053,19.488876947729615,0.8836781629775672,1,30.0
152,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.06231905735175856, 'order': 2.0}",2742.7186344415713,19.491697652617713,1.1449043518108468,2,30.0
153,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.06231905735175856, 'order': 2.0}",8129.841919639573,19.491245404542706,1.3671174983215295,3,30.0
154,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.06231905735175856, 'order': 2.0}",29499.382603969865,16.820301322237842,0.8575243630046335,4,30.0
155,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.03368703937671051, 'order': 8.0}",1.3711298882348304e+35,,1.0,0,31.0
156,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.03368703937671051, 'order': 8.0}",5.988197728127458e+32,,1.0,1,31.0
157,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.03368703937671051, 'order': 8.0}",5.66874846238161e+34,,1.0,2,31.0
158,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.03368703937671051, 'order': 8.0}",2.2268271282716525e+31,,1.0,3,31.0
159,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.03368703937671051, 'order': 8.0}",7.698112570840545e+32,,1.0,4,31.0
160,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.09180093898233219, 'order': 8.0}",6.138225570514248e+34,,1.0,0,32.0
161,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.09180093898233219, 'order': 8.0}",3.8904262487369376e+31,,1.0,1,32.0
162,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.09180093898233219, 'order': 8.0}",2.6880700805108043e+32,,1.0,2,32.0
