,modelo,parametros,rmse,nlpd,fold,tentativa
186,BayesianRBFLinearRegression,"{'sig2_error': 0.49319393403801115, 'mean_rbf_arbitrario': 0.3347825251110621, 'lambda_rbf_arbitrario': 0.9968543341551354}",3374.043981094394,17.908389087728448,1,37.0
187,BayesianRBFLinearRegression,"{'sig2_error': 0.49319393403801115, 'mean_rbf_arbitrario': 0.3347825251110621, 'lambda_rbf_arbitrario': 0.9968543341551354}",3800.2274210721757,17.85554606963777,2,37.0
188,BayesianRBFLinearRegression,"{'sig2_error': 0.49319393403801115, 'mean_rbf_arbitrario': 0.3347825251110621, 'lambda_rbf_arbitrario': 0.9968543341551354}",3273.9156135938174,17.91924167261478,3,37.0
189,BayesianRBFLinearRegression,"{'sig2_error': 0.49319393403801115, 'mean_rbf_arbitrario': 0.3347825251110621, 'lambda_rbf_arbitrario': 0.9968543341551354}",3452.4746492206373,17.89225504770358,4,37.0
190,BayesianRBFLinearRegression,"{'sig2_error': 0.4044039296137951, 'mean_rbf_arbitrario': -0.7933976429799701, 'lambda_rbf_arbitrario': 0.9977119069274529}",3324.858628021821,17.819353997298563,0,38.0
191,BayesianRBFLinearRegression,"{'sig2_error': 0.4044039296137951, 'mean_rbf_arbitrario': -0.7933976429799701, 'lambda_rbf_arbitrario': 0.9977119069274529}",3373.9010789500117,17.809145384054027,1,38.0
192,BayesianRBFLinearRegression,"{'sig2_error': 0.4044039296137951, 'mean_rbf_arbitrario': -0.7933976429799701, 'lambda_rbf_arbitrario': 0.9977119069274529}",3800.103754383445,17.75630232934493,2,38.0
193,BayesianRBFLinearRegression,"{'sig2_error': 0.4044039296137951, 'mean_rbf_arbitrario': -0.7933976429799701, 'lambda_rbf_arbitrario': 0.9977119069274529}",3273.7167357158605,17.819997929979007,3,38.0
194,BayesianRBFLinearRegression,"{'sig2_error': 0.4044039296137951, 'mean_rbf_arbitrario': -0.7933976429799701, 'lambda_rbf_arbitrario': 0.9977119069274529}",3452.2620792078446,17.79301133742277,4,38.0
195,BayesianRBFLinearRegression,"{'sig2_error': 0.12946861033729173, 'mean_rbf_arbitrario': -0.10100811765167506, 'lambda_rbf_arbitrario': 0.9995788612971869}",3324.6106124977496,17.249867441385828,0,39.0
196,BayesianRBFLinearRegression,"{'sig2_error': 0.12946861033729173, 'mean_rbf_arbitrario': -0.10100811765167506, 'lambda_rbf_arbitrario': 0.9995788612971869}",3373.603728820096,17.239658874089734,1,39.0
197,BayesianRBFLinearRegression,"{'sig2_error': 0.12946861033729173, 'mean_rbf_arbitrario': -0.10100811765167506, 'lambda_rbf_arbitrario': 0.9995788612971869}",3799.8414445669664,17.186815712718023,2,39.0
198,BayesianRBFLinearRegression,"{'sig2_error': 0.12946861033729173, 'mean_rbf_arbitrario': -0.10100811765167506, 'lambda_rbf_arbitrario': 0.9995788612971869}",3273.284192483749,17.25051130794281,3,39.0
199,BayesianRBFLinearRegression,"{'sig2_error': 0.12946861033729173, 'mean_rbf_arbitrario': -0.10100811765167506, 'lambda_rbf_arbitrario': 0.9995788612971869}",3451.787892945342,17.223524796941188,4,39.0
200,BayesianRBFLinearRegression,"{'sig2_error': 0.01114514503915435, 'mean_rbf_arbitrario': 0.7478643061310328, 'lambda_rbf_arbitrario': 0.9974225112898913}",3324.973027620751,16.023651113925954,0,40.0
201,BayesianRBFLinearRegression,"{'sig2_error': 0.01114514503915435, 'mean_rbf_arbitrario': 0.7478643061310328, 'lambda_rbf_arbitrario': 0.9974225112898913}",3374.010312506384,16.013442628678177,1,40.0
202,BayesianRBFLinearRegression,"{'sig2_error': 0.01114514503915435, 'mean_rbf_arbitrario': 0.7478643061310328, 'lambda_rbf_arbitrario': 0.9974225112898913}",3800.174394120345,15.960599581179528,2,40.0
203,BayesianRBFLinearRegression,"{'sig2_error': 0.01114514503915435, 'mean_rbf_arbitrario': 0.7478643061310328, 'lambda_rbf_arbitrario': 0.9974225112898913}",3273.7795414998504,16.024295011966064,3,40.0
204,BayesianRBFLinearRegression,"{'sig2_error': 0.01114514503915435, 'mean_rbf_arbitrario': 0.7478643061310328, 'lambda_rbf_arbitrario': 0.9974225112898913}",3452.2677880916685,15.997308524476836,4,40.0
205,BayesianRBFLinearRegression,"{'sig2_error': 0.24961544494450696, 'mean_rbf_arbitrario': 0.20010523247048773, 'lambda_rbf_arbitrario': 0.9991110623333805}",3324.6636469083496,17.57810838848366,0,41.0
206,BayesianRBFLinearRegression,"{'sig2_error': 0.24961544494450696, 'mean_rbf_arbitrario': 0.20010523247048773, 'lambda_rbf_arbitrario': 0.9991110623333805}",3373.6704756294193,17.56789979576165,1,41.0
207,BayesianRBFLinearRegression,"{'sig2_error': 0.24961544494450696, 'mean_rbf_arbitrario': 0.20010523247048773, 'lambda_rbf_arbitrario': 0.9991110623333805}",3799.9034468589225,17.51505667828435,2,41.0
208,BayesianRBFLinearRegression,"{'sig2_error': 0.24961544494450696, 'mean_rbf_arbitrario': 0.20010523247048773, 'lambda_rbf_arbitrario': 0.9991110623333805}",3273.3929406973025,17.57875227452134,3,41.0
209,BayesianRBFLinearRegression,"{'sig2_error': 0.24961544494450696, 'mean_rbf_arbitrario': 0.20010523247048773, 'lambda_rbf_arbitrario': 0.9991110623333805}",3451.914523845398,17.55176573638772,4,41.0
210,BayesianRBFLinearRegression,"{'sig2_error': 0.8052820105056868, 'mean_rbf_arbitrario': -0.5726031785133454, 'lambda_rbf_arbitrario': 0.9995342821184257}",3324.501963231846,18.16374133729158,0,42.0
211,BayesianRBFLinearRegression,"{'sig2_error': 0.8052820105056868, 'mean_rbf_arbitrario': -0.5726031785133454, 'lambda_rbf_arbitrario': 0.9995342821184257}",3373.515646371416,18.153532595876,1,42.0
212,BayesianRBFLinearRegression,"{'sig2_error': 0.8052820105056868, 'mean_rbf_arbitrario': -0.5726031785133454, 'lambda_rbf_arbitrario': 0.9995342821184257}",3799.8035192892194,18.1006897055549,2,42.0
213,BayesianRBFLinearRegression,"{'sig2_error': 0.8052820105056868, 'mean_rbf_arbitrario': -0.5726031785133454, 'lambda_rbf_arbitrario': 0.9995342821184257}",3273.3039573136543,18.16438523957537,3,42.0
214,BayesianRBFLinearRegression,"{'sig2_error': 0.8052820105056868, 'mean_rbf_arbitrario': -0.5726031785133454, 'lambda_rbf_arbitrario': 0.9995342821184257}",3451.9051524385177,18.137398659101866,4,42.0
215,BayesianRBFLinearRegression,"{'sig2_error': 0.17728026371329705, 'mean_rbf_arbitrario': 0.9799209081492553, 'lambda_rbf_arbitrario': 0.9509631181945458}",3332.774275743954,17.40701341198849,0,43.0
216,BayesianRBFLinearRegression,"{'sig2_error': 0.17728026371329705, 'mean_rbf_arbitrario': 0.9799209081492553, 'lambda_rbf_arbitrario': 0.9509631181945458}",3382.840599249251,17.396805499768263,1,43.0
217,BayesianRBFLinearRegression,"{'sig2_error': 0.17728026371329705, 'mean_rbf_arbitrario': 0.9799209081492553, 'lambda_rbf_arbitrario': 0.9509631181945458}",3807.5633374249455,17.343962360701713,2,43.0
218,BayesianRBFLinearRegression,"{'sig2_error': 0.17728026371329705, 'mean_rbf_arbitrario': 0.9799209081492553, 'lambda_rbf_arbitrario': 0.9509631181945458}",3285.0272247779494,17.407658627089866,3,43.0
219,BayesianRBFLinearRegression,"{'sig2_error': 0.17728026371329705, 'mean_rbf_arbitrario': 0.9799209081492553, 'lambda_rbf_arbitrario': 0.9509631181945458}",3463.5694073583113,17.380670750839734,4,43.0
220,BayesianRBFLinearRegression,"{'sig2_error': 0.151679270210213, 'mean_rbf_arbitrario': -0.37336750947170994, 'lambda_rbf_arbitrario': 0.9954729736836782}",3325.2588609121435,17.329032171930614,0,44.0
221,BayesianRBFLinearRegression,"{'sig2_error': 0.151679270210213, 'mean_rbf_arbitrario': -0.37336750947170994, 'lambda_rbf_arbitrario': 0.9954729736836782}",3374.3432854231633,17.318823656065128,1,44.0
222,BayesianRBFLinearRegression,"{'sig2_error': 0.151679270210213, 'mean_rbf_arbitrario': -0.37336750947170994, 'lambda_rbf_arbitrario': 0.9954729736836782}",3800.4594701096735,17.265980503263023,2,44.0
223,BayesianRBFLinearRegression,"{'sig2_error': 0.151679270210213, 'mean_rbf_arbitrario': -0.37336750947170994, 'lambda_rbf_arbitrario': 0.9954729736836782}",3274.2313099308617,17.329676153581378,3,44.0
224,BayesianRBFLinearRegression,"{'sig2_error': 0.151679270210213, 'mean_rbf_arbitrario': -0.37336750947170994, 'lambda_rbf_arbitrario': 0.9954729736836782}",3452.741797540647,17.30268952562588,4,44.0
225,BayesianRBFLinearRegression,"{'sig2_error': 0.6586805434872286, 'mean_rbf_arbitrario': 0.06602495200957548, 'lambda_rbf_arbitrario': 0.9951754200416316}",3325.21915838575,18.063265026768452,0,45.0
226,BayesianRBFLinearRegression,"{'sig2_error': 0.6586805434872286, 'mean_rbf_arbitrario': 0.06602495200957548, 'lambda_rbf_arbitrario': 0.9951754200416316}",3374.32637433788,18.053056383969007,1,45.0
227,BayesianRBFLinearRegression,"{'sig2_error': 0.6586805434872286, 'mean_rbf_arbitrario': 0.06602495200957548, 'lambda_rbf_arbitrario': 0.9951754200416316}",3800.4711105831066,18.000213434250547,2,45.0
228,BayesianRBFLinearRegression,"{'sig2_error': 0.6586805434872286, 'mean_rbf_arbitrario': 0.06602495200957548, 'lambda_rbf_arbitrario': 0.9951754200416316}",3274.3059184091567,18.06390904219621,3,45.0
229,BayesianRBFLinearRegression,"{'sig2_error': 0.6586805434872286, 'mean_rbf_arbitrario': 0.06602495200957548, 'lambda_rbf_arbitrario': 0.9951754200416316}",3452.890577991222,18.036922355028366,4,45.0
