,modelo,parametros,rmse,nlpd,mape,fold,tentativa
23,BayesianRBFLinearRegression,"{'sig2_error': 0.03687422354000407, 'mean_rbf_arbitrario': -0.9949124531273719, 'lambda_rbf_arbitrario': 0.8676200832475323}",3639.4675835138437,19.225077194122484,0.6477842512025443,3,4.0
24,BayesianRBFLinearRegression,"{'sig2_error': 0.03687422354000407, 'mean_rbf_arbitrario': -0.9949124531273719, 'lambda_rbf_arbitrario': 0.8676200832475323}",29600.23717377572,16.55772844402928,0.7473966800024996,4,4.0
25,BayesianRBFLinearRegression,"{'sig2_error': 0.03261789751592831, 'mean_rbf_arbitrario': -0.9906000588783257, 'lambda_rbf_arbitrario': 0.8698641316812942}",3564.144167535471,19.165185087991333,0.6892571217538919,0,5.0
26,BayesianRBFLinearRegression,"{'sig2_error': 0.03261789751592831, 'mean_rbf_arbitrario': -0.9906000588783257, 'lambda_rbf_arbitrario': 0.8698641316812942}",3518.8747582831384,19.16507284817662,0.6889046383646821,1,5.0
27,BayesianRBFLinearRegression,"{'sig2_error': 0.03261789751592831, 'mean_rbf_arbitrario': -0.9906000588783257, 'lambda_rbf_arbitrario': 0.8698641316812942}",3285.9560694595193,19.167674510442588,0.7289080548783188,2,5.0
28,BayesianRBFLinearRegression,"{'sig2_error': 0.03261789751592831, 'mean_rbf_arbitrario': -0.9906000588783257, 'lambda_rbf_arbitrario': 0.8698641316812942}",3639.2620622541617,19.163751370680504,0.6476820818562409,3,5.0
29,BayesianRBFLinearRegression,"{'sig2_error': 0.03261789751592831, 'mean_rbf_arbitrario': -0.9906000588783257, 'lambda_rbf_arbitrario': 0.8698641316812942}",29600.136158794303,16.496404111806708,0.7473041406298946,4,5.0
30,BayesianRBFLinearRegression,"{'sig2_error': 0.0057519916356781895, 'mean_rbf_arbitrario': -0.9633802518224721, 'lambda_rbf_arbitrario': 0.8840285636494859}",3563.0692117404965,18.297528507330902,0.6908198117178317,0,6.0
31,BayesianRBFLinearRegression,"{'sig2_error': 0.0057519916356781895, 'mean_rbf_arbitrario': -0.9633802518224721, 'lambda_rbf_arbitrario': 0.8840285636494859}",3516.600737499779,18.297415634991417,0.6889395702986065,1,6.0
32,BayesianRBFLinearRegression,"{'sig2_error': 0.0057519916356781895, 'mean_rbf_arbitrario': -0.9633802518224721, 'lambda_rbf_arbitrario': 0.8840285636494859}",3284.0230359893876,18.3000175612862,0.7354436315242935,2,6.0
33,BayesianRBFLinearRegression,"{'sig2_error': 0.0057519916356781895, 'mean_rbf_arbitrario': -0.9633802518224721, 'lambda_rbf_arbitrario': 0.8840285636494859}",3637.983077874533,18.296093829038718,0.6470584706083308,3,6.0
34,BayesianRBFLinearRegression,"{'sig2_error': 0.0057519916356781895, 'mean_rbf_arbitrario': -0.9633802518224721, 'lambda_rbf_arbitrario': 0.8840285636494859}",29599.512712535394,15.628806839177239,0.7467278787344918,4,6.0
35,BayesianRBFLinearRegression,"{'sig2_error': 1e-07, 'mean_rbf_arbitrario': -0.941372001902031, 'lambda_rbf_arbitrario': 0.8954810484496214}",3562.201856146471,,0.693113711728144,0,7.0
36,BayesianRBFLinearRegression,"{'sig2_error': 1e-07, 'mean_rbf_arbitrario': -0.941372001902031, 'lambda_rbf_arbitrario': 0.8954810484496214}",3514.837265776993,15.196445401736169,0.6890547025161059,1,7.0
37,BayesianRBFLinearRegression,"{'sig2_error': 1e-07, 'mean_rbf_arbitrario': -0.941372001902031, 'lambda_rbf_arbitrario': 0.8954810484496214}",3282.4760843173353,,0.7391910971477968,2,7.0
38,BayesianRBFLinearRegression,"{'sig2_error': 1e-07, 'mean_rbf_arbitrario': -0.941372001902031, 'lambda_rbf_arbitrario': 0.8954810484496214}",3636.990689639796,15.633774456812077,0.6465148342314541,3,7.0
39,BayesianRBFLinearRegression,"{'sig2_error': 1e-07, 'mean_rbf_arbitrario': -0.941372001902031, 'lambda_rbf_arbitrario': 0.8954810484496214}",29599.00811788576,,0.7462421277800678,4,7.0
40,BayesianRBFLinearRegression,"{'sig2_error': 1e-07, 'mean_rbf_arbitrario': -0.9309798633034116, 'lambda_rbf_arbitrario': 0.9008888300801129}",3561.7802528240427,,0.6935878016042246,0,8.0
41,BayesianRBFLinearRegression,"{'sig2_error': 1e-07, 'mean_rbf_arbitrario': -0.9309798633034116, 'lambda_rbf_arbitrario': 0.9008888300801129}",3514.014419652149,,0.689164923239136,1,8.0
42,BayesianRBFLinearRegression,"{'sig2_error': 1e-07, 'mean_rbf_arbitrario': -0.9309798633034116, 'lambda_rbf_arbitrario': 0.9008888300801129}",3281.8311047933826,15.079976047638572,0.7474754342578203,2,8.0
43,BayesianRBFLinearRegression,"{'sig2_error': 1e-07, 'mean_rbf_arbitrario': -0.9309798633034116, 'lambda_rbf_arbitrario': 0.9008888300801129}",3636.5254579648263,,0.6462929416730648,3,8.0
44,BayesianRBFLinearRegression,"{'sig2_error': 1e-07, 'mean_rbf_arbitrario': -0.9309798633034116, 'lambda_rbf_arbitrario': 0.9008888300801129}",29598.777327559226,,0.7460465250635823,4,8.0
45,BayesianRBFLinearRegression,"{'sig2_error': 1e-07, 'mean_rbf_arbitrario': -0.9204365791450568, 'lambda_rbf_arbitrario': 0.8856265858323862}",3562.9584269605343,,0.6911613444756068,0,9.0
46,BayesianRBFLinearRegression,"{'sig2_error': 1e-07, 'mean_rbf_arbitrario': -0.9204365791450568, 'lambda_rbf_arbitrario': 0.8856265858323862}",3516.344010047452,14.799476118011187,0.6889430547559692,1,9.0
47,BayesianRBFLinearRegression,"{'sig2_error': 1e-07, 'mean_rbf_arbitrario': -0.9204365791450568, 'lambda_rbf_arbitrario': 0.8856265858323862}",3283.820437820246,,0.7371741257013076,2,9.0
48,BayesianRBFLinearRegression,"{'sig2_error': 1e-07, 'mean_rbf_arbitrario': -0.9204365791450568, 'lambda_rbf_arbitrario': 0.8856265858323862}",3637.8391957653157,,0.647013036727258,3,9.0
49,BayesianRBFLinearRegression,"{'sig2_error': 1e-07, 'mean_rbf_arbitrario': -0.9204365791450568, 'lambda_rbf_arbitrario': 0.8856265858323862}",29599.452456533505,,0.7467014954390028,4,9.0
50,BayesianRBFLinearRegression,"{'sig2_error': 0.022603367975563813, 'mean_rbf_arbitrario': -0.9122680741715526, 'lambda_rbf_arbitrario': 0.8873885229450282}",3562.7955595805715,18.98180467381129,0.6916497611300003,0,10.0
51,BayesianRBFLinearRegression,"{'sig2_error': 0.022603367975563813, 'mean_rbf_arbitrario': -0.9122680741715526, 'lambda_rbf_arbitrario': 0.8873885229450282}",3516.119929811856,18.981691622513168,0.6890559371479598,1,10.0
52,BayesianRBFLinearRegression,"{'sig2_error': 0.022603367975563813, 'mean_rbf_arbitrario': -0.9122680741715526, 'lambda_rbf_arbitrario': 0.8873885229450282}",3283.608965234025,18.98429376699796,0.7373881503106883,2,10.0
53,BayesianRBFLinearRegression,"{'sig2_error': 0.022603367975563813, 'mean_rbf_arbitrario': -0.9122680741715526, 'lambda_rbf_arbitrario': 0.8873885229450282}",3637.7093262928643,18.98037001924799,0.6468890755978045,3,10.0
54,BayesianRBFLinearRegression,"{'sig2_error': 0.022603367975563813, 'mean_rbf_arbitrario': -0.9122680741715526, 'lambda_rbf_arbitrario': 0.8873885229450282}",29599.344948863734,16.313028342898807,0.7465707239858087,4,10.0
55,BayesianRBFLinearRegression,"{'sig2_error': 0.016624518057354806, 'mean_rbf_arbitrario': -0.8111625462974055, 'lambda_rbf_arbitrario': 0.5273480711205528}",3594.8143493796083,18.828182259739467,0.6541518194432954,0,11.0
56,BayesianRBFLinearRegression,"{'sig2_error': 0.016624518057354806, 'mean_rbf_arbitrario': -0.8111625462974055, 'lambda_rbf_arbitrario': 0.5273480711205528}",3588.742419376246,18.82808647143401,0.7728394471003518,1,11.0
57,BayesianRBFLinearRegression,"{'sig2_error': 0.016624518057354806, 'mean_rbf_arbitrario': -0.8111625462974055, 'lambda_rbf_arbitrario': 0.5273480711205528}",3339.0545950288088,18.83068032492108,0.6179612430673461,2,11.0
58,BayesianRBFLinearRegression,"{'sig2_error': 0.016624518057354806, 'mean_rbf_arbitrario': -0.8111625462974055, 'lambda_rbf_arbitrario': 0.5273480711205528}",3680.030087891366,18.826767372971467,0.8001212708090908,3,11.0
59,BayesianRBFLinearRegression,"{'sig2_error': 0.016624518057354806, 'mean_rbf_arbitrario': -0.8111625462974055, 'lambda_rbf_arbitrario': 0.5273480711205528}",29625.593580440054,16.159434996491488,0.7708509825441676,4,11.0
60,BayesianRBFLinearRegression,"{'sig2_error': 0.7677885864701175, 'mean_rbf_arbitrario': 0.6565431206757035, 'lambda_rbf_arbitrario': 0.2610133109700957}",3598.0222275319816,20.744482722284857,0.6114972032476251,0,12.0
61,BayesianRBFLinearRegression,"{'sig2_error': 0.7677885864701175, 'mean_rbf_arbitrario': 0.6565431206757035, 'lambda_rbf_arbitrario': 0.2610133109700957}",3644.0211213801317,20.744398001967397,1.0539699000151057,1,12.0
62,BayesianRBFLinearRegression,"{'sig2_error': 0.7677885864701175, 'mean_rbf_arbitrario': 0.6565431206757035, 'lambda_rbf_arbitrario': 0.2610133109700957}",3359.663227996566,20.746997724201282,0.6473629161680449,2,12.0
63,BayesianRBFLinearRegression,"{'sig2_error': 0.7677885864701175, 'mean_rbf_arbitrario': 0.6565431206757035, 'lambda_rbf_arbitrario': 0.2610133109700957}",3725.7984466093203,20.74308943666136,1.2407603602786987,3,12.0
64,BayesianRBFLinearRegression,"{'sig2_error': 0.7677885864701175, 'mean_rbf_arbitrario': 0.6565431206757035, 'lambda_rbf_arbitrario': 0.2610133109700957}",29660.14854985212,18.075729246500615,0.8321110130409052,4,12.0
65,BayesianRBFLinearRegression,"{'sig2_error': 0.9349906772376242, 'mean_rbf_arbitrario': 0.463449065845263, 'lambda_rbf_arbitrario': 0.9645817270702884}",3557.0769865894613,20.843009113821868,0.8455311406010427,0,13.0
66,BayesianRBFLinearRegression,"{'sig2_error': 0.9349906772376242, 'mean_rbf_arbitrario': 0.463449065845263, 'lambda_rbf_arbitrario': 0.9645817270702884}",3507.534179431956,20.842891554177196,0.6950249557212725,1,13.0
67,BayesianRBFLinearRegression,"{'sig2_error': 0.9349906772376242, 'mean_rbf_arbitrario': 0.463449065845263, 'lambda_rbf_arbitrario': 0.9645817270702884}",3275.65484479865,20.8455025426136,0.9985490660342357,2,13.0
68,BayesianRBFLinearRegression,"{'sig2_error': 0.9349906772376242, 'mean_rbf_arbitrario': 0.463449065845263, 'lambda_rbf_arbitrario': 0.9645817270702884}",3632.504328646457,20.84158202438907,0.6433620249632855,3,13.0
69,BayesianRBFLinearRegression,"{'sig2_error': 0.9349906772376242, 'mean_rbf_arbitrario': 0.463449065845263, 'lambda_rbf_arbitrario': 0.9645817270702884}",29595.4986926081,18.17421645138323,0.7429418386772013,4,13.0
70,BayesianRBFLinearRegression,"{'sig2_error': 0.10214292928241527, 'mean_rbf_arbitrario': -0.8370010456963386, 'lambda_rbf_arbitrario': 0.47944233726385355}",3598.620907470617,19.73592675564447,0.6389380237854674,0,14.0
71,BayesianRBFLinearRegression,"{'sig2_error': 0.10214292928241527, 'mean_rbf_arbitrario': -0.8370010456963386, 'lambda_rbf_arbitrario': 0.47944233726385355}",3600.556840676154,19.735833092630564,1.9198885144303588,1,14.0
72,BayesianRBFLinearRegression,"{'sig2_error': 0.10214292928241527, 'mean_rbf_arbitrario': -0.8370010456963386, 'lambda_rbf_arbitrario': 0.47944233726385355}",3346.4181203044373,19.738427003225173,0.6061139297169174,2,14.0
73,BayesianRBFLinearRegression,"{'sig2_error': 0.10214292928241527, 'mean_rbf_arbitrario': -0.8370010456963386, 'lambda_rbf_arbitrario': 0.47944233726385355}",3687.3755922683904,19.73451547645622,0.6910565164694892,3,14.0
74,BayesianRBFLinearRegression,"{'sig2_error': 0.10214292928241527, 'mean_rbf_arbitrario': -0.8370010456963386, 'lambda_rbf_arbitrario': 0.47944233726385355}",29630.962661838184,17.06716153473258,0.7769392061132255,4,14.0
75,BayesianRBFLinearRegression,"{'sig2_error': 1e-07, 'mean_rbf_arbitrario': -0.7650501087645096, 'lambda_rbf_arbitrario': 0.596159088114245}",3588.583330307103,,0.757486168194612,0,15.0
76,BayesianRBFLinearRegression,"{'sig2_error': 1e-07, 'mean_rbf_arbitrario': -0.7650501087645096, 'lambda_rbf_arbitrario': 0.596159088114245}",3572.3286199885038,15.136808423640023,0.7116976830078529,1,15.0
77,BayesianRBFLinearRegression,"{'sig2_error': 1e-07, 'mean_rbf_arbitrario': -0.7650501087645096, 'lambda_rbf_arbitrario': 0.596159088114245}",3327.8895962986203,,0.6534860338061073,2,15.0
78,BayesianRBFLinearRegression,"{'sig2_error': 1e-07, 'mean_rbf_arbitrario': -0.7650501087645096, 'lambda_rbf_arbitrario': 0.596159088114245}",3670.168268345339,,0.7328299722770514,3,15.0
79,BayesianRBFLinearRegression,"{'sig2_error': 1e-07, 'mean_rbf_arbitrario': -0.7650501087645096, 'lambda_rbf_arbitrario': 0.596159088114245}",29618.689396480077,12.904304539994829,0.7637887675727256,4,15.0
80,BayesianRBFLinearRegression,"{'sig2_error': 1e-07, 'mean_rbf_arbitrario': -0.7566876791957505, 'lambda_rbf_arbitrario': 0.6086796070102787}",3587.401227424805,,0.9572130648568649,0,16.0
81,BayesianRBFLinearRegression,"{'sig2_error': 1e-07, 'mean_rbf_arbitrario': -0.7566876791957505, 'lambda_rbf_arbitrario': 0.6086796070102787}",3569.4399183846645,,0.7058030843669636,1,16.0
82,BayesianRBFLinearRegression,"{'sig2_error': 1e-07, 'mean_rbf_arbitrario': -0.7566876791957505, 'lambda_rbf_arbitrario': 0.6086796070102787}",3325.8497946408984,,0.6660873680583752,2,16.0
83,BayesianRBFLinearRegression,"{'sig2_error': 1e-07, 'mean_rbf_arbitrario': -0.7566876791957505, 'lambda_rbf_arbitrario': 0.6086796070102787}",3668.4624948586356,,0.7105108691796597,3,16.0
84,BayesianRBFLinearRegression,"{'sig2_error': 1e-07, 'mean_rbf_arbitrario': -0.7566876791957505, 'lambda_rbf_arbitrario': 0.6086796070102787}",29617.54412689418,,0.7626860213636867,4,16.0
85,BayesianRBFLinearRegression,"{'sig2_error': 0.44388165767065746, 'mean_rbf_arbitrario': -0.6688504768332084, 'lambda_rbf_arbitrario': 0.8603041485858678}",3564.700404016471,20.47052630155201,0.6955508772051158,0,17.0
86,BayesianRBFLinearRegression,"{'sig2_error': 0.44388165767065746, 'mean_rbf_arbitrario': -0.6688504768332084, 'lambda_rbf_arbitrario': 0.8603041485858678}",3521.369184911291,20.470413862761585,0.6906339390374653,1,17.0
87,BayesianRBFLinearRegression,"{'sig2_error': 0.44388165767065746, 'mean_rbf_arbitrario': -0.6688504768332084, 'lambda_rbf_arbitrario': 0.8603041485858678}",3288.0230212021993,20.473018091015035,0.7310205862489517,2,17.0
88,BayesianRBFLinearRegression,"{'sig2_error': 0.44388165767065746, 'mean_rbf_arbitrario': -0.6688504768332084, 'lambda_rbf_arbitrario': 0.8603041485858678}",3640.5648129927354,20.4690976006621,0.6476147801383633,3,17.0
89,BayesianRBFLinearRegression,"{'sig2_error': 0.44388165767065746, 'mean_rbf_arbitrario': -0.6688504768332084, 'lambda_rbf_arbitrario': 0.8603041485858678}",29600.211263077108,17.80173620267903,0.7473357657056056,4,17.0
90,BayesianRBFLinearRegression,"{'sig2_error': 0.18225353726759372, 'mean_rbf_arbitrario': -0.02024403638352057, 'lambda_rbf_arbitrario': 0.1610603283450013}",3580.4194929744813,20.025421471954115,0.8359969987320286,0,18.0
91,BayesianRBFLinearRegression,"{'sig2_error': 0.18225353726759372, 'mean_rbf_arbitrario': -0.02024403638352057, 'lambda_rbf_arbitrario': 0.1610603283450013}",3643.802087148928,20.025340679837086,0.6570368670354191,1,18.0
92,BayesianRBFLinearRegression,"{'sig2_error': 0.18225353726759372, 'mean_rbf_arbitrario': -0.02024403638352057, 'lambda_rbf_arbitrario': 0.1610603283450013}",3347.30009916902,20.027947477323924,0.5770074739289781,2,18.0
93,BayesianRBFLinearRegression,"{'sig2_error': 0.18225353726759372, 'mean_rbf_arbitrario': -0.02024403638352057, 'lambda_rbf_arbitrario': 0.1610603283450013}",3762.437099141946,20.024035914461372,0.6406848028956461,3,18.0
94,BayesianRBFLinearRegression,"{'sig2_error': 0.18225353726759372, 'mean_rbf_arbitrario': -0.02024403638352057, 'lambda_rbf_arbitrario': 0.1610603283450013}",29673.249718078052,17.356677213413068,0.8876867848796418,4,18.0
95,BayesianRBFLinearRegression,"{'sig2_error': 0.6227586919400269, 'mean_rbf_arbitrario': -0.4784606167113148, 'lambda_rbf_arbitrario': 0.813264887206892}",3568.5506955772003,20.639823166150126,0.6948736152517043,0,19.0
96,BayesianRBFLinearRegression,"{'sig2_error': 0.6227586919400269, 'mean_rbf_arbitrario': -0.4784606167113148, 'lambda_rbf_arbitrario': 0.813264887206892}",3529.5887802732796,20.63971269425482,0.6912073548610476,1,19.0
97,BayesianRBFLinearRegression,"{'sig2_error': 0.6227586919400269, 'mean_rbf_arbitrario': -0.4784606167113148, 'lambda_rbf_arbitrario': 0.813264887206892}",3294.9991207271796,20.642316443432478,0.7306212969590618,2,19.0
98,BayesianRBFLinearRegression,"{'sig2_error': 0.6227586919400269, 'mean_rbf_arbitrario': -0.4784606167113148, 'lambda_rbf_arbitrario': 0.813264887206892}",3645.200541224113,20.638398100960888,0.6498209483578352,3,19.0
99,BayesianRBFLinearRegression,"{'sig2_error': 0.6227586919400269, 'mean_rbf_arbitrario': -0.4784606167113148, 'lambda_rbf_arbitrario': 0.813264887206892}",29602.459133498916,17.971036113917986,0.7492759104342325,4,19.0
100,BayesianRBFLinearRegression,"{'sig2_error': 0.36586744191539544, 'mean_rbf_arbitrario': 0.5653937899219494, 'lambda_rbf_arbitrario': 0.7742328029815491}",3571.918295449112,20.37388209129623,0.6897248201109695,0,20.0
101,BayesianRBFLinearRegression,"{'sig2_error': 0.36586744191539544, 'mean_rbf_arbitrario': 0.5653937899219494, 'lambda_rbf_arbitrario': 0.7742328029815491}",3535.886480509081,20.37377383029363,0.690273047674292,1,20.0
102,BayesianRBFLinearRegression,"{'sig2_error': 0.36586744191539544, 'mean_rbf_arbitrario': 0.5653937899219494, 'lambda_rbf_arbitrario': 0.7742328029815491}",3300.2106188685248,20.376374790465594,0.7345620964189125,2,20.0
103,BayesianRBFLinearRegression,"{'sig2_error': 0.36586744191539544, 'mean_rbf_arbitrario': 0.5653937899219494, 'lambda_rbf_arbitrario': 0.7742328029815491}",3648.9054754357758,20.37245628860888,0.6530083349884168,3,20.0
104,BayesianRBFLinearRegression,"{'sig2_error': 0.36586744191539544, 'mean_rbf_arbitrario': 0.5653937899219494, 'lambda_rbf_arbitrario': 0.7742328029815491}",29604.898045884176,17.705096479142053,0.7513913944516656,4,20.0
105,BayesianRBFLinearRegression,"{'sig2_error': 0.09581810025190983, 'mean_rbf_arbitrario': 0.005592241184587454, 'lambda_rbf_arbitrario': 0.14989224804530785}",3578.703471551003,19.70394750918072,0.7366723558896645,0,21.0
106,BayesianRBFLinearRegression,"{'sig2_error': 0.09581810025190983, 'mean_rbf_arbitrario': 0.005592241184587454, 'lambda_rbf_arbitrario': 0.14989224804530785}",3643.05532211846,19.70386713415279,0.6770592209037974,1,21.0
107,BayesianRBFLinearRegression,"{'sig2_error': 0.09581810025190983, 'mean_rbf_arbitrario': 0.005592241184587454, 'lambda_rbf_arbitrario': 0.14989224804530785}",3346.3360519236476,19.706475071229335,0.5748565917250233,2,21.0
108,BayesianRBFLinearRegression,"{'sig2_error': 0.09581810025190983, 'mean_rbf_arbitrario': 0.005592241184587454, 'lambda_rbf_arbitrario': 0.14989224804530785}",3770.3952652140706,19.702562856374232,0.6387480087974062,3,21.0
109,BayesianRBFLinearRegression,"{'sig2_error': 0.09581810025190983, 'mean_rbf_arbitrario': 0.005592241184587454, 'lambda_rbf_arbitrario': 0.14989224804530785}",29674.684041431017,17.035206213105013,0.8959726265637682,4,21.0
110,BayesianRBFLinearRegression,"{'sig2_error': 0.4662731704414415, 'mean_rbf_arbitrario': -0.8700425172305772, 'lambda_rbf_arbitrario': 0.012603884161158076}",3979.174808067871,20.494464219628593,0.6034495926962975,0,22.0
111,BayesianRBFLinearRegression,"{'sig2_error': 0.4662731704414415, 'mean_rbf_arbitrario': -0.8700425172305772, 'lambda_rbf_arbitrario': 0.012603884161158076}",3980.3068645377125,20.49439347793504,0.6003601678853615,1,22.0
112,BayesianRBFLinearRegression,"{'sig2_error': 0.4662731704414415, 'mean_rbf_arbitrario': -0.8700425172305772, 'lambda_rbf_arbitrario': 0.012603884161158076}",3668.09215327497,20.497030006173713,0.5619310051462068,2,22.0
113,BayesianRBFLinearRegression,"{'sig2_error': 0.4662731704414415, 'mean_rbf_arbitrario': -0.8700425172305772, 'lambda_rbf_arbitrario': 0.012603884161158076}",4148.335382962465,20.493096144243356,0.6223171215552287,3,22.0
114,BayesianRBFLinearRegression,"{'sig2_error': 0.4662731704414415, 'mean_rbf_arbitrario': -0.8700425172305772, 'lambda_rbf_arbitrario': 0.012603884161158076}",29697.492704946064,17.825732503461776,0.8272570393652061,4,22.0
115,BayesianRBFLinearRegression,"{'sig2_error': 0.25642807520261834, 'mean_rbf_arbitrario': 0.19775491724726302, 'lambda_rbf_arbitrario': 0.5387153353821363}",3593.7353278540786,20.196165052734333,0.6575362720410886,0,23.0
116,BayesianRBFLinearRegression,"{'sig2_error': 0.25642807520261834, 'mean_rbf_arbitrario': 0.19775491724726302, 'lambda_rbf_arbitrario': 0.5387153353821363}",3586.198677613366,20.19606834927394,0.7715174428373753,1,23.0
117,BayesianRBFLinearRegression,"{'sig2_error': 0.25642807520261834, 'mean_rbf_arbitrario': 0.19775491724726302, 'lambda_rbf_arbitrario': 0.5387153353821363}",3337.751517335996,20.19866332586061,0.6210476021342675,2,23.0
118,BayesianRBFLinearRegression,"{'sig2_error': 0.25642807520261834, 'mean_rbf_arbitrario': 0.19775491724726302, 'lambda_rbf_arbitrario': 0.5387153353821363}",3678.5434803723488,20.194750801057634,1.2463580163297148,3,23.0
119,BayesianRBFLinearRegression,"{'sig2_error': 0.25642807520261834, 'mean_rbf_arbitrario': 0.19775491724726302, 'lambda_rbf_arbitrario': 0.5387153353821363}",29624.15988534246,17.527393739471332,0.7690555792839172,4,23.0
120,BayesianRBFLinearRegression,"{'sig2_error': 0.8008923816037716, 'mean_rbf_arbitrario': 0.5270862223613924, 'lambda_rbf_arbitrario': 0.6083741132644596}",3587.3048022446237,20.765600498838992,0.716666354896622,0,24.0
121,BayesianRBFLinearRegression,"{'sig2_error': 0.8008923816037716, 'mean_rbf_arbitrario': 0.5270862223613924, 'lambda_rbf_arbitrario': 0.6083741132644596}",3570.676791343783,20.765499629781523,0.7207799355485016,1,24.0
122,BayesianRBFLinearRegression,"{'sig2_error': 0.8008923816037716, 'mean_rbf_arbitrario': 0.5270862223613924, 'lambda_rbf_arbitrario': 0.6083741132644596}",3327.6169631848948,20.768098220905564,0.6540937456598453,2,24.0
123,BayesianRBFLinearRegression,"{'sig2_error': 0.8008923816037716, 'mean_rbf_arbitrario': 0.5270862223613924, 'lambda_rbf_arbitrario': 0.6083741132644596}",3669.21050987047,20.764185671445652,0.6881387365293451,3,24.0
124,BayesianRBFLinearRegression,"{'sig2_error': 0.8008923816037716, 'mean_rbf_arbitrario': 0.5270862223613924, 'lambda_rbf_arbitrario': 0.6083741132644596}",29616.86990569721,18.09682497108326,0.7613645188499846,4,24.0
125,BayesianRBFLinearRegression,"{'sig2_error': 0.3106811160116426, 'mean_rbf_arbitrario': 0.6017358400933475, 'lambda_rbf_arbitrario': 0.521162829334256}",3595.2406527705925,20.292123309338503,0.6502706056106217,0,25.0
126,BayesianRBFLinearRegression,"{'sig2_error': 0.3106811160116426, 'mean_rbf_arbitrario': 0.6017358400933475, 'lambda_rbf_arbitrario': 0.521162829334256}",3590.505977044871,20.292027369843893,0.7803144913320662,1,25.0
127,BayesianRBFLinearRegression,"{'sig2_error': 0.3106811160116426, 'mean_rbf_arbitrario': 0.6017358400933475, 'lambda_rbf_arbitrario': 0.521162829334256}",3340.6175768422468,20.29462236117032,0.6156479988679747,2,25.0
128,BayesianRBFLinearRegression,"{'sig2_error': 0.3106811160116426, 'mean_rbf_arbitrario': 0.6017358400933475, 'lambda_rbf_arbitrario': 0.521162829334256}",3681.1825592431824,20.290710417536797,0.8189474965675095,3,25.0
129,BayesianRBFLinearRegression,"{'sig2_error': 0.3106811160116426, 'mean_rbf_arbitrario': 0.6017358400933475, 'lambda_rbf_arbitrario': 0.521162829334256}",29626.005348955692,17.623352915515106,0.7709617259307335,4,25.0
130,BayesianRBFLinearRegression,"{'sig2_error': 0.8267816313499926, 'mean_rbf_arbitrario': -0.4652420541674387, 'lambda_rbf_arbitrario': 0.6579622804041145}",3582.612577444073,20.781508263677473,0.9646339771650145,0,26.0
131,BayesianRBFLinearRegression,"{'sig2_error': 0.8267816313499926, 'mean_rbf_arbitrario': -0.4652420541674387, 'lambda_rbf_arbitrario': 0.6579622804041145}",3559.8616301163156,20.781404939696706,0.7010154495406713,1,26.0
132,BayesianRBFLinearRegression,"{'sig2_error': 0.8267816313499926, 'mean_rbf_arbitrario': -0.4652420541674387, 'lambda_rbf_arbitrario': 0.6579622804041145}",3319.5325308274987,20.78400494244505,0.7418024980362358,2,26.0
133,BayesianRBFLinearRegression,"{'sig2_error': 0.8267816313499926, 'mean_rbf_arbitrario': -0.4652420541674387, 'lambda_rbf_arbitrario': 0.6579622804041145}",3662.781363733694,20.780091313236127,0.6672358994967325,3,26.0
134,BayesianRBFLinearRegression,"{'sig2_error': 0.8267816313499926, 'mean_rbf_arbitrario': -0.4652420541674387, 'lambda_rbf_arbitrario': 0.6579622804041145}",29612.61713123395,18.112730019173828,0.7576266680298854,4,26.0
135,BayesianRBFLinearRegression,"{'sig2_error': 0.40186671104187605, 'mean_rbf_arbitrario': 0.41706515354885454, 'lambda_rbf_arbitrario': 0.8532763002842965}",3565.268421439964,20.420808070187274,0.6937121824080866,0,27.0
136,BayesianRBFLinearRegression,"{'sig2_error': 0.40186671104187605, 'mean_rbf_arbitrario': 0.41706515354885454, 'lambda_rbf_arbitrario': 0.8532763002842965}",3522.389891850669,20.420696016866604,0.6903879919870272,1,27.0
137,BayesianRBFLinearRegression,"{'sig2_error': 0.40186671104187605, 'mean_rbf_arbitrario': 0.41706515354885454, 'lambda_rbf_arbitrario': 0.8532763002842965}",3288.9028588607066,20.423299735475048,0.7281463196433097,2,27.0
138,BayesianRBFLinearRegression,"{'sig2_error': 0.40186671104187605, 'mean_rbf_arbitrario': 0.41706515354885454, 'lambda_rbf_arbitrario': 0.8532763002842965}",3641.1609927501468,20.419379213445094,0.6480077516204468,3,27.0
139,BayesianRBFLinearRegression,"{'sig2_error': 0.40186671104187605, 'mean_rbf_arbitrario': 0.41706515354885454, 'lambda_rbf_arbitrario': 0.8532763002842965}",29600.58636243684,17.752018216898918,0.7476778428341005,4,27.0
140,BayesianRBFLinearRegression,"{'sig2_error': 0.6065583308011568, 'mean_rbf_arbitrario': -0.0205685206338293, 'lambda_rbf_arbitrario': 0.5645071514408481}",3591.3727763797374,20.626638617412087,0.6681887703396233,0,28.0
141,BayesianRBFLinearRegression,"{'sig2_error': 0.6065583308011568, 'mean_rbf_arbitrario': -0.0205685206338293, 'lambda_rbf_arbitrario': 0.5645071514408481}",3580.4775970779424,20.62654015815242,1.529407333921504,1,28.0
142,BayesianRBFLinearRegression,"{'sig2_error': 0.6065583308011568, 'mean_rbf_arbitrario': -0.0205685206338293, 'lambda_rbf_arbitrario': 0.5645071514408481}",3334.3611134660414,20.629136987348016,0.6295688104734329,2,28.0
