,modelo,parametros,rmse,nlpd,fold,tentativa
55,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 1.0, 'order': 6.0}",8382.183243119258,,0,11.0
56,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 1.0, 'order': 6.0}",2462.3308789357247,,1,11.0
57,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 1.0, 'order': 6.0}",3150.0979017929235,,2,11.0
58,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 1.0, 'order': 6.0}",30622.073966441963,18.279652042712492,3,11.0
59,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 1.0, 'order': 6.0}",2615.3539410032226,,4,11.0
60,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 1.0, 'order': 6.0}",8382.183243119258,,0,12.0
61,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 1.0, 'order': 6.0}",2462.3308789357247,,1,12.0
62,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 1.0, 'order': 6.0}",3150.0979017929235,,2,12.0
63,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 1.0, 'order': 6.0}",30622.073966441963,18.279652042712492,3,12.0
64,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 1.0, 'order': 6.0}",2615.3539410032226,,4,12.0
