,modelo,parametros,rmse,nlpd,fold,tentativa
78,BayesianPolinomialLinearRegression,"{'alphaInit': 1.1, 'lambdaInit': 1.1, 'order': 3.0}",2401.7405863540957,2930339866.194055,3,15.0
79,BayesianPolinomialLinearRegression,"{'alphaInit': 1.1, 'lambdaInit': 1.1, 'order': 3.0}",2580.772412120708,3493855835.5243096,4,15.0
80,BayesianPolinomialLinearRegression,"{'alphaInit': 0.0001, 'lambdaInit': 1.1, 'order': 3.0}",2495.71828808087,3194137635.800405,0,16.0
81,BayesianPolinomialLinearRegression,"{'alphaInit': 0.0001, 'lambdaInit': 1.1, 'order': 3.0}",2448.41922645942,3063661335.414032,1,16.0
82,BayesianPolinomialLinearRegression,"{'alphaInit': 0.0001, 'lambdaInit': 1.1, 'order': 3.0}",3152.5146356130776,1617147370.4415174,2,16.0
83,BayesianPolinomialLinearRegression,"{'alphaInit': 0.0001, 'lambdaInit': 1.1, 'order': 3.0}",2401.744502162362,2930350975.099785,3,16.0
84,BayesianPolinomialLinearRegression,"{'alphaInit': 0.0001, 'lambdaInit': 1.1, 'order': 3.0}",2580.7721520776836,3493852030.253037,4,16.0
85,BayesianPolinomialLinearRegression,"{'alphaInit': 0.0001, 'lambdaInit': 1.1, 'order': 6.0}",2457.29822210791,3093590946.5500445,0,17.0
86,BayesianPolinomialLinearRegression,"{'alphaInit': 0.0001, 'lambdaInit': 1.1, 'order': 6.0}",2450.288976044985,3074570138.4895844,1,17.0
87,BayesianPolinomialLinearRegression,"{'alphaInit': 0.0001, 'lambdaInit': 1.1, 'order': 6.0}",3150.991552231789,1620031412.63261,2,17.0
88,BayesianPolinomialLinearRegression,"{'alphaInit': 0.0001, 'lambdaInit': 1.1, 'order': 6.0}",2596.708827617995,3425879864.6922507,3,17.0
89,BayesianPolinomialLinearRegression,"{'alphaInit': 0.0001, 'lambdaInit': 1.1, 'order': 6.0}",2578.534240291172,3493317876.9050536,4,17.0
90,BayesianPolinomialLinearRegression,"{'alphaInit': 0.578937429802645, 'lambdaInit': 0.6260777701880552, 'order': 2.0}",2469.1307869715147,3114249045.278529,0,18.0
91,BayesianPolinomialLinearRegression,"{'alphaInit': 0.578937429802645, 'lambdaInit': 0.6260777701880552, 'order': 2.0}",2459.8629447608705,3086654643.579268,1,18.0
92,BayesianPolinomialLinearRegression,"{'alphaInit': 0.578937429802645, 'lambdaInit': 0.6260777701880552, 'order': 2.0}",3153.9553630101855,1609626439.7209113,2,18.0
93,BayesianPolinomialLinearRegression,"{'alphaInit': 0.578937429802645, 'lambdaInit': 0.6260777701880552, 'order': 2.0}",2410.7325886508497,2940460965.705584,3,18.0
94,BayesianPolinomialLinearRegression,"{'alphaInit': 0.578937429802645, 'lambdaInit': 0.6260777701880552, 'order': 2.0}",2579.130566589554,3469922061.0003037,4,18.0
95,BayesianPolinomialLinearRegression,"{'alphaInit': 1.1, 'lambdaInit': 0.0001, 'order': 3.0}",2495.723517346903,3194159304.874817,0,19.0
96,BayesianPolinomialLinearRegression,"{'alphaInit': 1.1, 'lambdaInit': 0.0001, 'order': 3.0}",2448.4159416389857,3063661897.807164,1,19.0
97,BayesianPolinomialLinearRegression,"{'alphaInit': 1.1, 'lambdaInit': 0.0001, 'order': 3.0}",3152.514179440691,1617148601.8556902,2,19.0
98,BayesianPolinomialLinearRegression,"{'alphaInit': 1.1, 'lambdaInit': 0.0001, 'order': 3.0}",2401.786582961513,2930470319.854786,3,19.0
99,BayesianPolinomialLinearRegression,"{'alphaInit': 1.1, 'lambdaInit': 0.0001, 'order': 3.0}",2580.7730363880487,3493864963.9125085,4,19.0
100,BayesianPolinomialLinearRegression,"{'alphaInit': 0.0001, 'lambdaInit': 0.40444915014334126, 'order': 3.0}",2495.7183871704774,3194138046.4792337,0,20.0
101,BayesianPolinomialLinearRegression,"{'alphaInit': 0.0001, 'lambdaInit': 0.40444915014334126, 'order': 3.0}",2448.4191749327188,3063661344.2895827,1,20.0
102,BayesianPolinomialLinearRegression,"{'alphaInit': 0.0001, 'lambdaInit': 0.40444915014334126, 'order': 3.0}",3152.514625253306,1617147398.4136975,2,20.0
103,BayesianPolinomialLinearRegression,"{'alphaInit': 0.0001, 'lambdaInit': 0.40444915014334126, 'order': 3.0}",2401.7453819407438,2930353470.898246,3,20.0
104,BayesianPolinomialLinearRegression,"{'alphaInit': 0.0001, 'lambdaInit': 0.40444915014334126, 'order': 3.0}",2580.7721720154664,3493852322.065158,4,20.0
105,BayesianPolinomialLinearRegression,"{'alphaInit': 1.1, 'lambdaInit': 0.0001, 'order': 7.0}",2459.0814149950725,3096982262.481996,0,21.0
106,BayesianPolinomialLinearRegression,"{'alphaInit': 1.1, 'lambdaInit': 0.0001, 'order': 7.0}",2450.9402009059536,3075561205.3043904,1,21.0
107,BayesianPolinomialLinearRegression,"{'alphaInit': 1.1, 'lambdaInit': 0.0001, 'order': 7.0}",3151.2176354028265,1620066645.9486897,2,21.0
108,BayesianPolinomialLinearRegression,"{'alphaInit': 1.1, 'lambdaInit': 0.0001, 'order': 7.0}",2407.8043806833653,2946128242.6816683,3,21.0
109,BayesianPolinomialLinearRegression,"{'alphaInit': 1.1, 'lambdaInit': 0.0001, 'order': 7.0}",2578.9411851283953,3495247285.7703705,4,21.0
110,BayesianPolinomialLinearRegression,"{'alphaInit': 1.1, 'lambdaInit': 0.0001, 'order': 7.0}",2459.0814149950725,3096982262.481996,0,22.0
111,BayesianPolinomialLinearRegression,"{'alphaInit': 1.1, 'lambdaInit': 0.0001, 'order': 7.0}",2450.9402009059536,3075561205.3043904,1,22.0
112,BayesianPolinomialLinearRegression,"{'alphaInit': 1.1, 'lambdaInit': 0.0001, 'order': 7.0}",3151.2176354028265,1620066645.9486897,2,22.0
113,BayesianPolinomialLinearRegression,"{'alphaInit': 1.1, 'lambdaInit': 0.0001, 'order': 7.0}",2407.8043806833653,2946128242.6816683,3,22.0
114,BayesianPolinomialLinearRegression,"{'alphaInit': 1.1, 'lambdaInit': 0.0001, 'order': 7.0}",2578.9411851283953,3495247285.7703705,4,22.0
